date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_MH,snap_KA,snap_TN
2022-03-02,2209,Wednesday,5,3,2022,d_1517,,,,,1,0,0
2022-03-03,2209,Thursday,6,3,2022,d_1518,,,,,1,0,0
2022-03-04,2209,Friday,7,3,2022,d_1519,,,,,1,0,0
2022-03-05,2209,Saturday,1,3,2022,d_1520,,,,,1,0,0
2022-03-06,2209,Sunday,2,3,2022,d_1521,,,,,1,0,0
2022-03-07,2210,Monday,3,3,2022,d_1522,,,,,1,0,0
2022-03-08,2210,Tuesday,4,3,2022,d_1523,Holi,Cultural,,,1,1,0
2022-03-09,2210,Wednesday,5,3,2022,d_1524,,,,,1,1,0
2022-03-10,2210,Thursday,6,3,2022,d_1525,,,,,1,1,0
2022-03-11,2210,Friday,7,3,2022,d_1526,,,,,0,1,0
2022-03-12,2210,Saturday,1,3,2022,d_1527,,,,,0,1,0
2022-03-13,2210,Sunday,2,3,2022,d_1528,,,,,0,1,0
2022-03-14,2211,Monday,3,3,2022,d_1529,,,,,0,1,0
2022-03-15,2211,Tuesday,4,3,2022,d_1530,,,,,0,1,1
2022-03-16,2211,Wednesday,5,3,2022,d_1531,,,,,0,1,1
2022-03-17,2211,Thursday,6,3,2022,d_1532,,,,,0,1,1
2022-03-18,2211,Friday,7,3,2022,d_1533,,,,,0,0,1
2022-03-19,2211,Saturday,1,3,2022,d_1534,,,,,0,0,1
2022-03-20,2211,Sunday,2,3,2022,d_1535,,,,,0,0,1
2022-03-21,2212,Monday,3,3,2022,d_1536,,,,,0,0,1
2022-03-22,2212,Tuesday,4,3,2022,d_1537,,,,,0,0,1
2022-03-23,2212,Wednesday,5,3,2022,d_1538,,,,,0,0,1
2022-03-24,2212,Thursday,6,3,2022,d_1539,,,,,0,0,1
2022-03-25,2212,Friday,7,3,2022,d_1540,,,,,0,0,0
2022-03-26,2212,Saturday,1,3,2022,d_1541,,,,,0,0,0
2022-03-27,2212,Sunday,2,3,2022,d_1542,,,,,0,0,0
2022-03-28,2213,Monday,3,3,2022,d_1543,,,,,0,0,0
2022-03-29,2213,Tuesday,4,3,2022,d_1544,,,,,0,0,0
2022-03-30,2213,Wednesday,5,3,2022,d_1545,,,,,0,0,0
2022-03-31,2213,Thursday,6,3,2022,d_1546,,,,,0,0,0
2022-04-01,2213,Friday,7,4,2022,d_1547,,,,,1,0,0
2022-04-02,2213,Saturday,1,4,2022,d_1548,,,,,1,0,0
2022-04-03,2213,Sunday,2,4,2022,d_1549,,,,,1,0,0
2022-04-04,2214,Monday,3,4,2022,d_1550,,,,,1,0,0
2022-04-05,2214,Tuesday,4,4,2022,d_1551,,,,,1,0,0
2022-04-06,2214,Wednesday,5,4,2022,d_1552,,,,,1,0,0
2022-04-07,2214,Thursday,6,4,2022,d_1553,,,,,1,0,0
2022-04-08,2214,Friday,7,4,2022,d_1554,,,,,1,1,0
2022-04-09,2214,Saturday,1,4,2022,d_1555,,,,,1,1,0
2022-04-10,2214,Sunday,2,4,2022,d_1556,Ram_Navami,Religious,,,1,1,0
2022-04-11,2215,Monday,3,4,2022,d_1557,,,,,0,1,0
2022-04-12,2215,Tuesday,4,4,2022,d_1558,,,,,0,1,0
2022-04-13,2215,Wednesday,5,4,2022,d_1559,,,,,0,1,0
2022-04-14,2215,Thursday,6,4,2022,d_1560,,,,,0,1,0
2022-04-15,2215,Friday,7,4,2022,d_1561,,,,,0,1,1
2022-04-16,2215,Saturday,1,4,2022,d_1562,,,,,0,1,1
2022-04-17,2215,Sunday,2,4,2022,d_1563,,,,,0,1,1
2022-04-18,2216,Monday,3,4,2022,d_1564,,,,,0,0,1
2022-04-19,2216,Tuesday,4,4,2022,d_1565,,,,,0,0,1
2022-04-20,2216,Wednesday,5,4,2022,d_1566,,,,,0,0,1
2022-04-21,2216,Thursday,6,4,2022,d_1567,,,,,0,0,1
2022-04-22,2216,Friday,7,4,2022,d_1568,,,,,0,0,1
2022-04-23,2216,Saturday,1,4,2022,d_1569,,,,,0,0,1
2022-04-24,2216,Sunday,2,4,2022,d_1570,,,,,0,0,1
2022-04-25,2217,Monday,3,4,2022,d_1571,,,,,0,0,0
2022-04-26,2217,Tuesday,4,4,2022,d_1572,,,,,0,0,0
2022-04-27,2217,Wednesday,5,4,2022,d_1573,,,,,0,0,0
2022-04-28,2217,Thursday,6,4,2022,d_1574,Eid_al_Fitr,Religious,,,0,0,0
2022-04-29,2217,Friday,7,4,2022,d_1575,,,,,0,0,0
2022-04-30,2217,Saturday,1,4,2022,d_1576,,,,,0,0,0
2022-05-01,2217,Sunday,2,5,2022,d_1577,,,,,1,0,0
2022-05-02,2218,Monday,3,5,2022,d_1578,,,,,1,0,0
2022-05-03,2218,Tuesday,4,5,2022,d_1579,,,,,1,0,0
2022-05-04,2218,Wednesday,5,5,2022,d_1580,,,,,1,0,0
2022-05-05,2218,Thursday,6,5,2022,d_1581,,,,,1,0,0
2022-05-06,2218,Friday,7,5,2022,d_1582,,,,,1,0,0
2022-05-07,2218,Saturday,1,5,2022,d_1583,,,,,1,0,0
2022-05-08,2218,Sunday,2,5,2022,d_1584,,,,,1,1,0
2022-05-09,2219,Monday,3,5,2022,d_1585,,,,,1,1,0
2022-05-10,2219,Tuesday,4,5,2022,d_1586,,,,,1,1,0
2022-05-11,2219,Wednesday,5,5,2022,d_1587,,,,,0,1,0
2022-05-12,2219,Thursday,6,5,2022,d_1588,,,,,0,1,0
2022-05-13,2219,Friday,7,5,2022,d_1589,,,,,0,1,0
2022-05-14,2219,Saturday,1,5,2022,d_1590,,,,,0,1,0
2022-05-15,2219,Sunday,2,5,2022,d_1591,,,,,0,1,1
2022-05-16,2220,Monday,3,5,2022,d_1592,,,,,0,1,1
2022-05-17,2220,Tuesday,4,5,2022,d_1593,,,,,0,1,1
2022-05-18,2220,Wednesday,5,5,2022,d_1594,,,,,0,0,1
2022-05-19,2220,Thursday,6,5,2022,d_1595,,,,,0,0,1
2022-05-20,2220,Friday,7,5,2022,d_1596,IPL_Final,Sporting,,,0,0,1
2022-05-21,2220,Saturday,1,5,2022,d_1597,,,,,0,0,1
2022-05-22,2220,Sunday,2,5,2022,d_1598,,,,,0,0,1
2022-05-23,2221,Monday,3,5,2022,d_1599,,,,,0,0,1
2022-05-24,2221,Tuesday,4,5,2022,d_1600,,,,,0,0,1
2022-05-25,2221,Wednesday,5,5,2022,d_1601,,,,,0,0,0
2022-05-26,2221,Thursday,6,5,2022,d_1602,,,,,0,0,0
2022-05-27,2221,Friday,7,5,2022,d_1603,,,,,0,0,0
2022-05-28,2221,Saturday,1,5,2022,d_1604,,,,,0,0,0
2022-05-29,2221,Sunday,2,5,2022,d_1605,,,,,0,0,0
2022-05-30,2222,Monday,3,5,2022,d_1606,,,,,0,0,0
2022-05-31,2222,Tuesday,4,5,2022,d_1607,,,,,0,0,0
2022-06-01,2222,Wednesday,5,6,2022,d_1608,,,,,1,0,0
2022-06-02,2222,Thursday,6,6,2022,d_1609,,,,,1,0,0
2022-06-03,2222,Friday,7,6,2022,d_1610,,,,,1,0,0
2022-06-04,2222,Saturday,1,6,2022,d_1611,,,,,1,0,0
2022-06-05,2222,Sunday,2,6,2022,d_1612,,,,,1,0,0
2022-06-06,2223,Monday,3,6,2022,d_1613,,,,,1,0,0
2022-06-07,2223,Tuesday,4,6,2022,d_1614,,,,,1,0,0
2022-06-08,2223,Wednesday,5,6,2022,d_1615,,,,,1,1,0
2022-06-09,2223,Thursday,6,6,2022,d_1616,,,,,1,1,0
2022-06-10,2223,Friday,7,6,2022,d_1617,,,,,1,1,0
2022-06-11,2223,Saturday,1,6,2022,d_1618,,,,,0,1,0
2022-06-12,2223,Sunday,2,6,2022,d_1619,,,,,0,1,0
2022-06-13,2224,Monday,3,6,2022,d_1620,,,,,0,1,0
2022-06-14,2224,Tuesday,4,6,2022,d_1621,,,,,0,1,0
2022-06-15,2224,Wednesday,5,6,2022,d_1622,,,,,0,1,1
2022-06-16,2224,Thursday,6,6,2022,d_1623,,,,,0,1,1
2022-06-17,2224,Friday,7,6,2022,d_1624,,,,,0,1,1
2022-06-18,2224,Saturday,1,6,2022,d_1625,,,,,0,0,1
2022-06-19,2224,Sunday,2,6,2022,d_1626,,,,,0,0,1
2022-06-20,2225,Monday,3,6,2022,d_1627,,,,,0,0,1
2022-06-21,2225,Tuesday,4,6,2022,d_1628,,,,,0,0,1
2022-06-22,2225,Wednesday,5,6,2022,d_1629,,,,,0,0,1
2022-06-23,2225,Thursday,6,6,2022,d_1630,,,,,0,0,1
2022-06-24,2225,Friday,7,6,2022,d_1631,,,,,0,0,1
2022-06-25,2225,Saturday,1,6,2022,d_1632,,,,,0,0,0
2022-06-26,2225,Sunday,2,6,2022,d_1633,,,,,0,0,0
2022-06-27,2226,Monday,3,6,2022,d_1634,,,,,0,0,0
2022-06-28,2226,Tuesday,4,6,2022,d_1635,,,,,0,0,0
2022-06-29,2226,Wednesday,5,6,2022,d_1636,,,,,0,0,0
2022-06-30,2226,Thursday,6,6,2022,d_1637,,,,,0,0,0
2022-07-01,2226,Friday,7,7,2022,d_1638,,,,,1,0,0
2022-07-02,2226,Saturday,1,7,2022,d_1639,,,,,1,0,0
2022-07-03,2226,Sunday,2,7,2022,d_1640,,,,,1,0,0
2022-07-04,2227,Monday,3,7,2022,d_1641,,,,,1,0,0
2022-07-05,2227,Tuesday,4,7,2022,d_1642,,,,,1,0,0
2022-07-06,2227,Wednesday,5,7,2022,d_1643,,,,,1,0,0
2022-07-07,2227,Thursday,6,7,2022,d_1644,,,,,1,0,0
2022-07-08,2227,Friday,7,7,2022,d_1645,,,,,1,1,0
2022-07-09,2227,Saturday,1,7,2022,d_1646,,,,,1,1,0
2022-07-10,2227,Sunday,2,7,2022,d_1647,,,,,1,1,0
2022-07-11,2228,Monday,3,7,2022,d_1648,,,,,0,1,0
2022-07-12,2228,Tuesday,4,7,2022,d_1649,,,,,0,1,0
2022-07-13,2228,Wednesday,5,7,2022,d_1650,,,,,0,1,0
2022-07-14,2228,Thursday,6,7,2022,d_1651,,,,,0,1,0
2022-07-15,2228,Friday,7,7,2022,d_1652,,,,,0,1,1
2022-07-16,2228,Saturday,1,7,2022,d_1653,,,,,0,1,1
2022-07-17,2228,Sunday,2,7,2022,d_1654,,,,,0,1,1
2022-07-18,2229,Monday,3,7,2022,d_1655,,,,,0,0,1
2022-07-19,2229,Tuesday,4,7,2022,d_1656,,,,,0,0,1
2022-07-20,2229,Wednesday,5,7,2022,d_1657,,,,,0,0,1
2022-07-21,2229,Thursday,6,7,2022,d_1658,,,,,0,0,1
2022-07-22,2229,Friday,7,7,2022,d_1659,,,,,0,0,1
2022-07-23,2229,Saturday,1,7,2022,d_1660,,,,,0,0,1
2022-07-24,2229,Sunday,2,7,2022,d_1661,,,,,0,0,1
2022-07-25,2230,Monday,3,7,2022,d_1662,,,,,0,0,0
2022-07-26,2230,Tuesday,4,7,2022,d_1663,,,,,0,0,0
2022-07-27,2230,Wednesday,5,7,2022,d_1664,,,,,0,0,0
2022-07-28,2230,Thursday,6,7,2022,d_1665,,,,,0,0,0
2022-07-29,2230,Friday,7,7,2022,d_1666,,,,,0,0,0
2022-07-30,2230,Saturday,1,7,2022,d_1667,,,,,0,0,0
2022-07-31,2230,Sunday,2,7,2022,d_1668,,,,,0,0,0
2022-08-01,2231,Monday,3,8,2022,d_1669,,,,,1,0,0
2022-08-02,2231,Tuesday,4,8,2022,d_1670,,,,,1,0,0
2022-08-03,2231,Wednesday,5,8,2022,d_1671,,,,,1,0,0
2022-08-04,2231,Thursday,6,8,2022,d_1672,,,,,1,0,0
2022-08-05,2231,Friday,7,8,2022,d_1673,,,,,1,0,0
2022-08-06,2231,Saturday,1,8,2022,d_1674,,,,,1,0,0
2022-08-07,2231,Sunday,2,8,2022,d_1675,,,,,1,0,0
2022-08-08,2232,Monday,3,8,2022,d_1676,,,,,1,1,0
2022-08-09,2232,Tuesday,4,8,2022,d_1677,,,,,1,1,0
2022-08-10,2232,Wednesday,5,8,2022,d_1678,,,,,1,1,0
2022-08-11,2232,Thursday,6,8,2022,d_1679,,,,,0,1,0
2022-08-12,2232,Friday,7,8,2022,d_1680,,,,,0,1,0
2022-08-13,2232,Saturday,1,8,2022,d_1681,,,,,0,1,0
2022-08-14,2232,Sunday,2,8,2022,d_1682,,,,,0,1,0
2022-08-15,2233,Monday,3,8,2022,d_1683,Independence_Day,National,,,0,1,1
2022-08-16,2233,Tuesday,4,8,2022,d_1684,,,,,0,1,1
2022-08-17,2233,Wednesday,5,8,2022,d_1685,,,,,0,1,1
2022-08-18,2233,Thursday,6,8,2022,d_1686,,,,,0,0,1
2022-08-19,2233,Friday,7,8,2022,d_1687,,,,,0,0,1
2022-08-20,2233,Saturday,1,8,2022,d_1688,,,,,0,0,1
2022-08-21,2233,Sunday,2,8,2022,d_1689,,,,,0,0,1
2022-08-22,2234,Monday,3,8,2022,d_1690,,,,,0,0,1
2022-08-23,2234,Tuesday,4,8,2022,d_1691,,,,,0,0,1
2022-08-24,2234,Wednesday,5,8,2022,d_1692,,,,,0,0,1
2022-08-25,2234,Thursday,6,8,2022,d_1693,,,,,0,0,0
2022-08-26,2234,Friday,7,8,2022,d_1694,Raksha_Bandhan,Cultural,,,0,0,0
2022-08-27,2234,Saturday,1,8,2022,d_1695,,,,,0,0,0
2022-08-28,2234,Sunday,2,8,2022,d_1696,,,,,0,0,0
2022-08-29,2235,Monday,3,8,2022,d_1697,,,,,0,0,0
2022-08-30,2235,Tuesday,4,8,2022,d_1698,,,,,0,0,0
2022-08-31,2235,Wednesday,5,8,2022,d_1699,,,,,0,0,0
2022-09-01,2235,Thursday,6,9,2022,d_1700,,,,,1,0,0
2022-09-02,2235,Friday,7,9,2022,d_1701,,,,,1,0,0
2022-09-03,2235,Saturday,1,9,2022,d_1702,,,,,1,0,0
2022-09-04,2235,Sunday,2,9,2022,d_1703,,,,,1,0,0
2022-09-05,2236,Monday,3,9,2022,d_1704,,,,,1,0,0
2022-09-06,2236,Tuesday,4,9,2022,d_1705,,,,,1,0,0
2022-09-07,2236,Wednesday,5,9,2022,d_1706,Ganesh_Chaturthi,Religious,,,1,0,0
2022-09-08,2236,Thursday,6,9,2022,d_1707,,,,,1,1,0
2022-09-09,2236,Friday,7,9,2022,d_1708,,,,,1,1,0
2022-09-10,2236,Saturday,1,9,2022,d_1709,,,,,1,1,0
2022-09-11,2236,Sunday,2,9,2022,d_1710,,,,,0,1,0
2022-09-12,2237,Monday,3,9,2022,d_1711,,,,,0,1,0
2022-09-13,2237,Tuesday,4,9,2022,d_1712,,,,,0,1,0
2022-09-14,2237,Wednesday,5,9,2022,d_1713,,,,,0,1,0
2022-09-15,2237,Thursday,6,9,2022,d_1714,,,,,0,1,1
2022-09-16,2237,Friday,7,9,2022,d_1715,,,,,0,1,1
2022-09-17,2237,Saturday,1,9,2022,d_1716,,,,,0,1,1
2022-09-18,2237,Sunday,2,9,2022,d_1717,,,,,0,0,1
2022-09-19,2238,Monday,3,9,2022,d_1718,,,,,0,0,1
2022-09-20,2238,Tuesday,4,9,2022,d_1719,Onam,Cultural,,,0,0,1
2022-09-21,2238,Wednesday,5,9,2022,d_1720,,,,,0,0,1
2022-09-22,2238,Thursday,6,9,2022,d_1721,,,,,0,0,1
2022-09-23,2238,Friday,7,9,2022,d_1722,,,,,0,0,1
2022-09-24,2238,Saturday,1,9,2022,d_1723,,,,,0,0,1
2022-09-25,2238,Sunday,2,9,2022,d_1724,,,,,0,0,0
2022-09-26,2239,Monday,3,9,2022,d_1725,,,,,0,0,0
2022-09-27,2239,Tuesday,4,9,2022,d_1726,,,,,0,0,0
2022-09-28,2239,Wednesday,5,9,2022,d_1727,,,,,0,0,0
2022-09-29,2239,Thursday,6,9,2022,d_1728,,,,,0,0,0
2022-09-30,2239,Friday,7,9,2022,d_1729,,,,,0,0,0
2022-10-01,2239,Saturday,1,10,2022,d_1730,,,,,1,0,0
2022-10-02,2239,Sunday,2,10,2022,d_1731,Gandhi_Jayanti,National,,,1,0,0
2022-10-03,2240,Monday,3,10,2022,d_1732,,,,,1,0,0
2022-10-04,2240,Tuesday,4,10,2022,d_1733,,,,,1,0,0
2022-10-05,2240,Wednesday,5,10,2022,d_1734,,,,,1,0,0
2022-10-06,2240,Thursday,6,10,2022,d_1735,,,,,1,0,0
2022-10-07,2240,Friday,7,10,2022,d_1736,,,,,1,0,0
2022-10-08,2240,Saturday,1,10,2022,d_1737,,,,,1,1,0
2022-10-09,2240,Sunday,2,10,2022,d_1738,,,,,1,1,0
2022-10-10,2241,Monday,3,10,2022,d_1739,,,,,1,1,0
2022-10-11,2241,Tuesday,4,10,2022,d_1740,,,,,0,1,0
2022-10-12,2241,Wednesday,5,10,2022,d_1741,,,,,0,1,0
2022-10-13,2241,Thursday,6,10,2022,d_1742,,,,,0,1,0
2022-10-14,2241,Friday,7,10,2022,d_1743,,,,,0,1,0
2022-10-15,2241,Saturday,1,10,2022,d_1744,Dussehra,Religious,,,0,1,1
2022-10-16,2241,Sunday,2,10,2022,d_1745,,,,,0,1,1
2022-10-17,2242,Monday,3,10,2022,d_1746,,,,,0,1,1
2022-10-18,2242,Tuesday,4,10,2022,d_1747,,,,,0,0,1
2022-10-19,2242,Wednesday,5,10,2022,d_1748,,,,,0,0,1
2022-10-20,2242,Thursday,6,10,2022,d_1749,,,,,0,0,1
2022-10-21,2242,Friday,7,10,2022,d_1750,,,,,0,0,1
2022-10-22,2242,Saturday,1,10,2022,d_1751,,,,,0,0,1
2022-10-23,2242,Sunday,2,10,2022,d_1752,,,,,0,0,1
2022-10-24,2243,Monday,3,10,2022,d_1753,,,,,0,0,1
2022-10-25,2243,Tuesday,4,10,2022,d_1754,,,,,0,0,0
2022-10-26,2243,Wednesday,5,10,2022,d_1755,,,,,0,0,0
2022-10-27,2243,Thursday,6,10,2022,d_1756,,,,,0,0,0
2022-10-28,2243,Friday,7,10,2022,d_1757,,,,,0,0,0
2022-10-29,2243,Saturday,1,10,2022,d_1758,,,,,0,0,0
2022-10-30,2243,Sunday,2,10,2022,d_1759,,,,,0,0,0
2022-10-31,2244,Monday,3,10,2022,d_1760,,,,,0,0,0
2022-11-01,2244,Tuesday,4,11,2022,d_1761,,,,,1,0,0
2022-11-02,2244,Wednesday,5,11,2022,d_1762,,,,,1,0,0
2022-11-03,2244,Thursday,6,11,2022,d_1763,,,,,1,0,0
2022-11-04,2244,Friday,7,11,2022,d_1764,Diwali,National,,,1,0,0
2022-11-05,2244,Saturday,1,11,2022,d_1765,,,,,1,0,0
2022-11-06,2244,Sunday,2,11,2022,d_1766,,,,,1,0,0
2022-11-07,2245,Monday,3,11,2022,d_1767,,,,,1,0,0
2022-11-08,2245,Tuesday,4,11,2022,d_1768,,,,,1,1,0
2022-11-09,2245,Wednesday,5,11,2022,d_1769,,,,,1,1,0
2022-11-10,2245,Thursday,6,11,2022,d_1770,,,,,1,1,0
2022-11-11,2245,Friday,7,11,2022,d_1771,,,,,0,1,0
2022-11-12,2245,Saturday,1,11,2022,d_1772,,,,,0,1,0
2022-11-13,2245,Sunday,2,11,2022,d_1773,,,,,0,1,0
2022-11-14,2246,Monday,3,11,2022,d_1774,,,,,0,1,0
2022-11-15,2246,Tuesday,4,11,2022,d_1775,,,,,0,1,1
2022-11-16,2246,Wednesday,5,11,2022,d_1776,,,,,0,1,1
2022-11-17,2246,Thursday,6,11,2022,d_1777,,,,,0,1,1
2022-11-18,2246,Friday,7,11,2022,d_1778,,,,,0,0,1
2022-11-19,2246,Saturday,1,11,2022,d_1779,,,,,0,0,1
2022-11-20,2246,Sunday,2,11,2022,d_1780,,,,,0,0,1
2022-11-21,2247,Monday,3,11,2022,d_1781,,,,,0,0,1
2022-11-22,2247,Tuesday,4,11,2022,d_1782,,,,,0,0,1
2022-11-23,2247,Wednesday,5,11,2022,d_1783,,,,,0,0,1
2022-11-24,2247,Thursday,6,11,2022,d_1784,,,,,0,0,1
2022-11-25,2247,Friday,7,11,2022,d_1785,,,,,0,0,0
2022-11-26,2247,Saturday,1,11,2022,d_1786,,,,,0,0,0
2022-11-27,2247,Sunday,2,11,2022,d_1787,,,,,0,0,0
2022-11-28,2248,Monday,3,11,2022,d_1788,,,,,0,0,0
2022-11-29,2248,Tuesday,4,11,2022,d_1789,,,,,0,0,0
2022-11-30,2248,Wednesday,5,11,2022,d_1790,,,,,0,0,0
2022-12-01,2248,Thursday,6,12,2022,d_1791,,,,,1,0,0
2022-12-02,2248,Friday,7,12,2022,d_1792,,,,,1,0,0
2022-12-03,2248,Saturday,1,12,2022,d_1793,,,,,1,0,0
2022-12-04,2248,Sunday,2,12,2022,d_1794,,,,,1,0,0
2022-12-05,2249,Monday,3,12,2022,d_1795,,,,,1,0,0
2022-12-06,2249,Tuesday,4,12,2022,d_1796,,,,,1,0,0
2022-12-07,2249,Wednesday,5,12,2022,d_1797,,,,,1,0,0
2022-12-08,2249,Thursday,6,12,2022,d_1798,,,,,1,1,0
2022-12-09,2249,Friday,7,12,2022,d_1799,,,,,1,1,0
2022-12-10,2249,Saturday,1,12,2022,d_1800,,,,,1,1,0
2022-12-11,2249,Sunday,2,12,2022,d_1801,,,,,0,1,0
2022-12-12,2250,Monday,3,12,2022,d_1802,,,,,0,1,0
2022-12-13,2250,Tuesday,4,12,2022,d_1803,,,,,0,1,0
2022-12-14,2250,Wednesday,5,12,2022,d_1804,,,,,0,1,0
2022-12-15,2250,Thursday,6,12,2022,d_1805,,,,,0,1,1
2022-12-16,2250,Friday,7,12,2022,d_1806,,,,,0,1,1
2022-12-17,2250,Saturday,1,12,2022,d_1807,,,,,0,1,1
2022-12-18,2250,Sunday,2,12,2022,d_1808,,,,,0,0,1
2022-12-19,2251,Monday,3,12,2022,d_1809,,,,,0,0,1
2022-12-20,2251,Tuesday,4,12,2022,d_1810,,,,,0,0,1
2022-12-21,2251,Wednesday,5,12,2022,d_1811,,,,,0,0,1
2022-12-22,2251,Thursday,6,12,2022,d_1812,,,,,0,0,1
2022-12-23,2251,Friday,7,12,2022,d_1813,,,,,0,0,1
2022-12-24,2251,Saturday,1,12,2022,d_1814,,,,,0,0,1
2022-12-25,2251,Sunday,2,12,2022,d_1815,Christmas,National,,,0,0,0
2022-12-26,2252,Monday,3,12,2022,d_1816,,,,,0,0,0
2022-12-27,2252,Tuesday,4,12,2022,d_1817,,,,,0,0,0
2022-12-28,2252,Wednesday,5,12,2022,d_1818,,,,,0,0,0
2022-12-29,2252,Thursday,6,12,2022,d_1819,,,,,0,0,0
2022-12-30,2252,Friday,7,12,2022,d_1820,,,,,0,0,0
2022-12-31,2252,Saturday,1,12,2022,d_1821,,,,,0,0,0
2023-01-01,2352,Sunday,2,1,2023,d_1822,New_Year,National,,,1,0,0
2023-01-02,2301,Monday,3,1,2023,d_1823,,,,,1,0,0
2023-01-03,2301,Tuesday,4,1,2023,d_1824,,,,,1,0,0
2023-01-04,2301,Wednesday,5,1,2023,d_1825,,,,,1,0,0
2023-01-05,2301,Thursday,6,1,2023,d_1826,,,,,1,0,0
2023-01-06,2301,Friday,7,1,2023,d_1827,,,,,1,0,0
2023-01-07,2301,Saturday,1,1,2023,d_1828,,,,,1,0,0
2023-01-08,2301,Sunday,2,1,2023,d_1829,,,,,1,1,0
2023-01-09,2302,Monday,3,1,2023,d_1830,,,,,1,1,0
2023-01-10,2302,Tuesday,4,1,2023,d_1831,,,,,1,1,0
2023-01-11,2302,Wednesday,5,1,2023,d_1832,,,,,0,1,0
2023-01-12,2302,Thursday,6,1,2023,d_1833,,,,,0,1,0
2023-01-13,2302,Friday,7,1,2023,d_1834,,,,,0,1,0
2023-01-14,2302,Saturday,1,1,2023,d_1835,Pongal,Cultural,,,0,1,0
2023-01-15,2302,Sunday,2,1,2023,d_1836,,,,,0,1,1
2023-01-16,2303,Monday,3,1,2023,d_1837,,,,,0,1,1
2023-01-17,2303,Tuesday,4,1,2023,d_1838,,,,,0,1,1
2023-01-18,2303,Wednesday,5,1,2023,d_1839,,,,,0,0,1
2023-01-19,2303,Thursday,6,1,2023,d_1840,,,,,0,0,1
2023-01-20,2303,Friday,7,1,2023,d_1841,,,,,0,0,1
2023-01-21,2303,Saturday,1,1,2023,d_1842,,,,,0,0,1
2023-01-22,2303,Sunday,2,1,2023,d_1843,,,,,0,0,1
2023-01-23,2304,Monday,3,1,2023,d_1844,,,,,0,0,1
2023-01-24,2304,Tuesday,4,1,2023,d_1845,,,,,0,0,1
2023-01-25,2304,Wednesday,5,1,2023,d_1846,,,,,0,0,0
2023-01-26,2304,Thursday,6,1,2023,d_1847,Republic_Day,National,,,0,0,0
2023-01-27,2304,Friday,7,1,2023,d_1848,,,,,0,0,0
2023-01-28,2304,Saturday,1,1,2023,d_1849,,,,,0,0,0
2023-01-29,2304,Sunday,2,1,2023,d_1850,,,,,0,0,0
2023-01-30,2305,Monday,3,1,2023,d_1851,,,,,0,0,0
2023-01-31,2305,Tuesday,4,1,2023,d_1852,,,,,0,0,0
2023-02-01,2305,Wednesday,5,2,2023,d_1853,,,,,1,0,0
2023-02-02,2305,Thursday,6,2,2023,d_1854,,,,,1,0,0
2023-02-03,2305,Friday,7,2,2023,d_1855,,,,,1,0,0
2023-02-04,2305,Saturday,1,2,2023,d_1856,,,,,1,0,0
2023-02-05,2305,Sunday,2,2,2023,d_1857,,,,,1,0,0
2023-02-06,2306,Monday,3,2,2023,d_1858,,,,,1,0,0
2023-02-07,2306,Tuesday,4,2,2023,d_1859,,,,,1,0,0
2023-02-08,2306,Wednesday,5,2,2023,d_1860,,,,,1,1,0
2023-02-09,2306,Thursday,6,2,2023,d_1861,,,,,1,1,0
2023-02-10,2306,Friday,7,2,2023,d_1862,,,,,1,1,0
2023-02-11,2306,Saturday,1,2,2023,d_1863,,,,,0,1,0
2023-02-12,2306,Sunday,2,2,2023,d_1864,,,,,0,1,0
2023-02-13,2307,Monday,3,2,2023,d_1865,,,,,0,1,0
2023-02-14,2307,Tuesday,4,2,2023,d_1866,,,,,0,1,0
2023-02-15,2307,Wednesday,5,2,2023,d_1867,,,,,0,1,1
2023-02-16,2307,Thursday,6,2,2023,d_1868,,,,,0,1,1
2023-02-17,2307,Friday,7,2,2023,d_1869,,,,,0,1,1
2023-02-18,2307,Saturday,1,2,2023,d_1870,,,,,0,0,1
2023-02-19,2307,Sunday,2,2,2023,d_1871,,,,,0,0,1
2023-02-20,2308,Monday,3,2,2023,d_1872,,,,,0,0,1
2023-02-21,2308,Tuesday,4,2,2023,d_1873,,,,,0,0,1
2023-02-22,2308,Wednesday,5,2,2023,d_1874,,,,,0,0,1
2023-02-23,2308,Thursday,6,2,2023,d_1875,,,,,0,0,1
2023-02-24,2308,Friday,7,2,2023,d_1876,,,,,0,0,1
2023-02-25,2308,Saturday,1,2,2023,d_1877,,,,,0,0,0
2023-02-26,2308,Sunday,2,2,2023,d_1878,,,,,0,0,0
2023-02-27,2309,Monday,3,2,2023,d_1879,,,,,0,0,0
2023-02-28,2309,Tuesday,4,2,2023,d_1880,,,,,0,0,0
2023-03-01,2309,Wednesday,5,3,2023,d_1881,,,,,1,0,0
2023-03-02,2309,Thursday,6,3,2023,d_1882,,,,,1,0,0
2023-03-03,2309,Friday,7,3,2023,d_1883,,,,,1,0,0
2023-03-04,2309,Saturday,1,3,2023,d_1884,,,,,1,0,0
2023-03-05,2309,Sunday,2,3,2023,d_1885,,,,,1,0,0
2023-03-06,2310,Monday,3,3,2023,d_1886,,,,,1,0,0
2023-03-07,2310,Tuesday,4,3,2023,d_1887,,,,,1,0,0
2023-03-08,2310,Wednesday,5,3,2023,d_1888,Holi,Cultural,,,1,1,0
